business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes,email_step1_sent
"Asado","2810 6th Ave, Tacoma, WA 98406, USA","(253) 272-7770","http://asadotacoma.com/","https://maps.google.com/?cid=12552814641068652746&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1745","5","5","0","5","Mila Semyonova","5","Holy cow, what a beautiful experience! 🤩 The atmosphere was so relaxed, quiet, and cozy, the service was impeccable, an","info@asadotacoma.com","","","","2026-05-02"
"Lobster Shop","4015 Ruston Way, Tacoma, WA 98402, USA","(253) 759-2165","http://www.lobstershop.com/","https://maps.google.com/?cid=13057363302410849724&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3276","5","5","0","4","Cody Harris","4","Came here for a special night out with family.  To start,  the setting, atmosphere and interior are top notch.  It is co","info@lobstershop.com","","","","2026-05-02"
"El Gaucho Tacoma","2119 Pacific Ave, Tacoma, WA 98402, USA","(253) 272-1510","https://elgaucho.com/tacoma/","https://maps.google.com/?cid=2791181390078395669&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2271","5","5","0","5","CJ Johnson","5","My wife and I love El Gaucho, we only go once or twice a year for birthdays and anniversaries. Excellent food and servic","mocsan@elgaucho.com","","","","2026-05-02"
"Katie Downs Waterfront Tavern","3211 Ruston Way, Tacoma, WA 98402, USA","(253) 756-0771","https://www.katiedowns.com/?utm_source=google&utm_medium=local","https://maps.google.com/?cid=7726949960125097253&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","2697","5","5","0","5","3dogs1monkey","5","Last few weeks I visited Tacoma and had a chance to eat here at this water front restaurant. The place is very nice, the","info@katiedowns.com","","","","2026-05-02"
"Primo Grill Restaurant","2701 6th Ave, Tacoma, WA 98406, USA","(253) 383-7000","http://primogrilltacoma.com/","https://maps.google.com/?cid=4540326327195920859&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","881","5","5","0","4","S B","4","Stopped by on Tuesday around 4pm when they open with plenty of seating available.  Overall, although pricey, food was ve","primotacoma@gmail.com","","","","2026-05-02"
"Harbor Lights","2761 Ruston Way, Tacoma, WA 98402, USA","(253) 752-8600","https://www.anthonys.com/restaurant/harbor-lights/","https://maps.google.com/?cid=9874714172936583196&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2579","5","5","0","4","Leonette Hall","4","We went for AYCE crab and it was good. We were a little disappointed in that we had mud (literally wet dirt) on the broc","harborlights@anthonys.com","","","","2026-05-02"
"Cuerno Bravo Steakhouse","616 St Helens Ave, Tacoma, WA 98402, USA","(253) 328-6688","http://www.cuernobravo.com/","https://maps.google.com/?cid=7963530442614210682&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1375","5","5","0","4","Janina Agaton","4","This place has been on my list so I booked a month in advance for our pre valentine’s dinner. The ambiance was lovely ,","info@cuernobravo.com","","","","2026-05-02"
"En Rama Tacoma - Restaurant | Cocktails | Private Events","1102 A St #220, Tacoma, WA 98402, USA","(253) 327-1509","http://enramatacoma.com/?utm_source=Google%20Business%20Profile&utm_medium=Google&utm_campaign=Citations","https://maps.google.com/?cid=3257724603901647237&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","562","5","5","0","4","Shannon","4","What a neat find. The place is a small and quaint venue. We were here around 3:30 so seating was not a problem. The wait","askenrama@gmail.com","","","","2026-05-02"
"The Fish Peddler Restaurant on Foss Waterway","1199 Dock St, Tacoma, WA 98402, USA","(253) 627-2158","https://www.pacificseafood.com/contact-us/retail-locations/tacoma-fish-peddler/","https://maps.google.com/?cid=18388053082153843869&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3071","5","5","0","4","K R","4","My wife & I ordered Oyster Po' boy and Blackened Columbia River Steelhead BLT. Our kids ordered 8pc Coconut Prawns, and","info@pacificseafood.com","","","","2026-05-02"
"Cooks Tavern","3201 N 26th St, Tacoma, WA 98407, USA","(253) 327-1777","http://www.cookstavern.com/","https://maps.google.com/?cid=5590538913567848013&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2238","5","5","0","4","Mariela Sanchez","4","I love a brunch place that does the classic dishes with a twist, and this is that place. The eggs Benedict I ordered wer","eben@eyebytes.com","","","","2026-05-02"
"Dirty Oscar's Annex","2309 6th Ave, Tacoma, WA 98403, USA","(253) 572-0588","https://www.dirtyoscarsannex.com/","https://maps.google.com/?cid=2846084132534336226&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3255","5","5","0","4","JW E","4","The service was amazing and food came out quickly. My 1st impression upon walking in was the smell. It smelled like dirt","info@dirtyoscarsannex.com","","","","2026-05-02"
"Bar Rosa","1202 S 11th St, Tacoma, WA 98405, USA","","http://www.barrosatacoma.com/","https://maps.google.com/?cid=12054313542275966085&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","408","5","5","0","5","B A","5","This pepperoni pizza is literally flawless. I don’t know how but it’s like every time I order it it gets better than the","barrosatacoma@gmail.com","","","","2026-05-02"
"Marzano Italian Restaurant","516 Garfield St S, Tacoma, WA 98444, USA","(253) 537-4191","http://dinemarzano.com/","https://maps.google.com/?cid=282327634771732419&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1264","5","5","0","5","Brydon Albers","5","Incredible. Everything from start to finish was excellent. Coming in was a little confusing (park in the back, walk up t","info@dinemarzano.com","","","","2026-05-02"
"The Church Cantina","5240 S Tacoma Way, Tacoma, WA 98409, USA","(253) 292-0544","https://m.facebook.com/The-Church-Cantina-1500987603340103/","https://maps.google.com/?cid=18205145849251719823&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1091","5","5","0","5","Dasha DAcosta-Johnson","5","What a great spot. Not a place I would usually choose to go, a friend suggested it. It's a super cool Goth bar... totall","info@m.facebook.com","","","","2026-05-02"
"Slahal Steakhouse","2920 E R St, Tacoma, WA 98404, USA","(253) 594-7777 ext. 13101","http://emeraldqueen.com/slahal","https://maps.google.com/?cid=10063615397283222885&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","149","5","5","0","5","Shawn Norris","5","We were intending on going to the Sports book for the Seahawks game, but it was reservation only. My friend advised that","info@emeraldqueen.com","","","","2026-05-02"
"Da Tiki Hut","4427 6th Ave suite 101, Tacoma, WA 98406, USA","(253) 625-7690","https://www.datikihut.com/","https://maps.google.com/?cid=15639113757095438458&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","897","5","5","0","5","Kristi","5","Ok so walking in I thought it was strictly a to go place.  The menu was plentiful and had many things I would love to ea","info@datikihut.com","","","","2026-05-02"
"Cactus Restaurant Proctor","2506 N Proctor St, Tacoma, WA 98406, USA","(253) 458-9900","https://www.cactusrestaurants.com/location/locations-proctor","https://maps.google.com/?cid=6990698641239119010&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2069","5","5","0","5","Daniel Suarez","5","Our recent visit totacoma included a dining experience at Cactus, a swcond location to the one in Seattle,a Latin fusion","info@cactusrestaurants.com","","","","2026-05-02"
"Southern Kitchen","1716 6th Ave, Tacoma, WA 98405, USA","(253) 627-4282","http://www.southernkitchen-tacoma.com/","https://maps.google.com/?cid=3598753157791393644&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3083","5","5","0","4","Jacqueline Lee","4","I was skeptical about trying this place because of the mix reviews, but I’m so glad I tried this place for myself. I’ve","info@southernkitchen-tacoma.com","","","","2026-05-02"
"Berliner Beerhall","2401 Pacific Ave, Tacoma, WA 98402, USA","(253) 302-5714","http://www.berlinerbeerhall.com/","https://maps.google.com/?cid=9796136135126683141&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","469","5","5","0","4","Steven Zopfi","4","Fun relaxed place with a great beer list and some pretty good German food. We recently stopped in for a beer and Jägersc","info@berlinerbeerhall.com","","","","2026-05-02"
"Dusty’s Hideaway","723 E 34th St, Tacoma, WA 98404, USA","(253) 292-0106","https://dustyshideaway.com/?utm_source=google","https://maps.google.com/?cid=2783696345155552031&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1001","5","5","0","4","Sarah Tassano","4","Cute place in the heart of Tacoma. Old house converted to a restaurant. A little chilly-dress warm, but I imagine it get","info@dustyshideaway.com","","","","2026-05-02"
"McMenamins Pub at Elks Temple","565 Broadway, Tacoma, WA 98402, USA","(253) 300-8754","https://www.mcmenamins.com/elks-temple/mcmenamins-pub-at-elks-temple","https://maps.google.com/?cid=10184447355806378226&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1323","5","5","0","4","Samantha A","4","We enjoyed a late lunch at McMenamins. I really liked the booths with the high backs they made it easy to have a nice co","info@mcmenamins.com","","","","2026-05-02"
"The Huckleberry Club","1014 M.L.K. Jr Way, Tacoma, WA 98405, USA","(253) 300-8340","http://www.thehuckleberryclub.com/","https://maps.google.com/?cid=8897568412292853567&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","176","5","5","0","4","Paula","4","We sat for awhile before someone realized we were there. Actually had to go to the bar to start ordering, but then the s","info@thehuckleberryclub.com","","","","2026-05-02"
"Sumo Sushi & Grill AYCE - Tacoma","2919 S 38th St Suite B, Tacoma, WA 98409, USA","(253) 267-0063","https://www.sumoayce.com/","https://maps.google.com/?cid=1278469663294181105&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2040","5","5","0","5","Kat","5","We had a great experience at Sumo Sushi! The staff was very friendly, and we were seated right away, which was a great s","info@sumoayce.com","","","","2026-05-02"
"The Valley","1206 Puyallup Ave, Tacoma, WA 98421, USA","(253) 248-4265","http://www.thevalleytacoma.com/","https://maps.google.com/?cid=11904834962022632981&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1118","5","5","0","5","Jo Getsit","5","The burgers here are freaking perfection. Onion rings are crispy and crunchy. The bar has a lot to offer.  The staff wer","info@thevalleytacoma.com","","","","2026-05-02"
"Not Bad","1102 A St #104, Tacoma, WA 98402, USA","(253) 327-1905","https://notbadtacoma.com/","https://maps.google.com/?cid=17258804640322265473&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","61","5","5","0","5","Naon Foongfuang","5","I literally love the location. It’s a little tucked away and hidden, which makes it feel special. The only tricky part i","notbadtacoma@gmail.com","","","","2026-05-02"
"La Cà Bar","606 S Junett St, Tacoma, WA 98405, USA","(253) 267-5540","https://lacabar.com/","https://maps.google.com/?cid=17122851006999867492&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","902","5","5","0","4","Em V","4","Tried this place for lunch and it was pretty good. The atmosphere was nice and felt clean and the staff was friendly. I","contact@lacabar.com","","","","2026-05-02"
"Red Star Taco Bar","454 St Helens Ave, Tacoma, WA 98402, USA","(253) 545-9795","https://www.redstartacobar.com/tacoma","https://maps.google.com/?cid=15858349633832914693&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1263","5","5","0","4","Farouk Hamood","4","I stopped by Red Star Taco and had a pretty good experience overall. The tacos were decent—good flavor, nice presentatio","info@redstartacobar.com","","","","2026-05-02"
"The Centennial Restaurant & Bar","303 W North River Dr, Spokane, WA 99201, USA","(844) 733-3305","https://www.davenporthotelcollection.com/the-centennial/restaurants/the-centennial-restaurant/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","https://maps.google.com/?cid=11588740923492524231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","119","5","5","5","1","Cassie Knodel","1","We had a date night consisting of two couples and out of 4 meals they were all terrible. The New York looks like a tiny","info@davenporthotelcollection.com","","","","2026-05-02"
"Palm Court Grill","10 S Post St, Spokane, WA 99201, USA","(509) 789-6848","https://www.davenporthotelcollection.com/the-historic-davenport-hotel/restaurants/the-palm-court-grill/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","https://maps.google.com/?cid=1663188609862837245&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","3.8","317","5","5","3","1","Georgina De la Garza","1","We've been here a few times. Service has never been stellar, but today, how bad it was is definitely worth mentioning. T","reservations@davenporthotels.com","","","","2026-05-02"
"Ruins Restaurant","411 N Nettleton St, Spokane, WA 99201, USA","(509) 474-1262","https://sites.google.com/view/ruinsspokane","https://maps.google.com/?cid=9528714269793479807&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","576","5","5","2","2","Stephanie Redder","2","Happy Hour must not be the time to come to this place on a Saturday. This place was nearly empty and the service was so","info@sites.google.com","","","","2026-05-02"
"Mizuna","214 N Howard St, Spokane, WA 99201, USA","(509) 747-2004","http://www.mizuna.com/","https://maps.google.com/?cid=1628611537572984489&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","718","5","5","2","2","Maddie Van Blaricom","2","This used to be one of my favorite restaurants as a vegetarian, but then they got rid of the “meatloaf”. Yesterday I had","andrew@mizuna.com","","","","2026-05-02"
"Wiley's downtown bistro","421 W Main Ave Suite 104, Spokane, WA 99201, USA","(509) 838-4600","http://wileysbistro.com/","https://maps.google.com/?cid=13081210624370880937&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","718","5","5","2","3","Ashley Bales","3","Update: although I had it not so great experience this time, the last time it was amazing. I will say that the manager t","info@wileysbistro.com","","","","2026-05-02"
"Clinkerdagger","621 W Mallon Ave, Spokane, WA 99201, USA","(509) 328-5965","https://www.clinkerdagger.com/","https://maps.google.com/?cid=9312255554563597180&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3631","5","5","1","3","Y M","3","Without reservations it was easy to get a table for one, with a good view of the Spokane river. I ordered coconut shrimp","info@clinkerdagger.com","","","","2026-05-02"
"Gilded Unicorn","110 S Monroe St, Spokane, WA 99201, USA","(509) 309-3698","https://gildedunicorn.com/","https://maps.google.com/?cid=15869248640210867569&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1360","5","5","1","3","Rachelle K","3","We had a somewhat conflicting experience here.This place is beautiful for sure, a very cozy dining room with lovely deco","info@gildedunicorn.com","","","","2026-05-02"
"Steam Plant Restaurant & Brew Pub","159 S Lincoln St ste 1, Spokane, WA 99201, USA","(509) 777-3900","http://www.steamplantspokane.com/","https://maps.google.com/?cid=12794375528319980996&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1951","5","5","1","3","Josh Gabert","3","What a cool concept to turn something so industrial, a remnant of the past, into such a thrilling restraunt experience.","reservations@steamplantspokane.com","","","","2026-05-02"
"The Elk","1931 W Pacific Ave, Spokane, WA 99201, USA","(509) 363-1973","http://wedonthaveone.com/the-elk/","https://maps.google.com/?cid=2478714543831298058&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1742","5","5","1","3","High Flying Living","3","Sunday afternoon in Spokane and my husband and I were hungry! We didn't want to go downtown to eat because we thought it","info@wedonthaveone.com","","","","2026-05-02"
"Safari Room Fresh Grill and Bar","111 S Post St, Spokane, WA 99201, USA","(509) 789-6800","https://www.davenporthotelcollection.com/davenport-tower/restaurants/safari-room-fresh-grill-and-bar/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","https://maps.google.com/?cid=16473676125015471538&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","777","5","5","1","3","Shotgun Suitor","3","I took my daughter in for a birthday treat and a bit of food. This is a beautiful restaurant inside a beautiful hotel wi","info@davenporthotelcollection.com","","","","2026-05-02"
"Bistango Martini Lounge","108 N Post St, Spokane, WA 99201, USA","(509) 624-8464","http://bistangolounge.com/","https://maps.google.com/?cid=13463031509277742378&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","350","5","5","1","3","Katie Hall","3","My favorite place to grab a martini especially the KISS and the POM POM the older lady is so nice and sweet They usually","info@bistangolounge.com","","","","2026-05-02"
"Osprey Restaurant & Bar","700 N Division St, Spokane, WA 99202, USA","(509) 323-2578","http://ospreyspokane.com/","https://maps.google.com/?cid=3740793554672437822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","883","5","5","1","3","Lobo M.","3","Let’s start with the really good things: The food. I had the BBQ ribs: Nice, smoky flavor, falling off the bone, just as","osprey@rubyhospitality.com","","","","2026-05-02"
"Eddie's Kitchen & Tavern","10115 N Newport Hwy E, Spokane, WA 99218, USA","(509) 329-6781","https://eddieskitchentavern0668.s4shops.com/","https://maps.google.com/?cid=12546833774093318438&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","469","5","5","1","3","Heidi Woodstock","3","I want to say i loved my experience bit it was just ok. The Atmosphere is just again ok. It is clean, and not cluttered","eddieskitchentavern@outlook.com","","","","2026-05-02"
"Satellite Diner & Lounge","425 W Sprague Ave, Spokane, WA 99201, USA","(509) 624-3952","http://www.satellitediner.com/","https://maps.google.com/?cid=7502063736814355928&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","3713","5","5","1","3","J Locke","3","Birthday brunch after Lindsey S., was amazing thanks to the amazing service! My Eggs Benedict excellent; however, I've h","info@satellitediner.com","","","","2026-05-02"
"O'Doherty's Irish Grille","525 W Spokane Falls Blvd, Spokane, WA 99201, USA","(509) 747-0322","http://www.odohertyspub.com/","https://maps.google.com/?cid=2653979259063388857&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1803","5","5","1","1","George Delatorre","1","First time here and one word greatly describes the food, garbage. I got the poor boy fish sandwich and I could tell the","info@odohertyspub.com","","","","2026-05-02"
"Inland Pacific Kitchen","304 W Pacific Ave #160, Spokane, WA 99201, USA","(509) 464-6541","http://ipkspokane.com/","https://maps.google.com/?cid=14873496982298690352&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","282","5","5","1","3","LA CA","3","Husband and I came here for a date it wasn't what I expected at all. The menu online was incorrect I was hoping to get a","info@ipkspokane.com","","","","2026-05-02"
"Italian Kitchen","113 N Bernard St, Spokane, WA 99201, USA","(509) 363-1210","https://italiankitchenspokane.com/?utm_source=google","https://maps.google.com/?cid=9044294439660179666&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","760","5","5","1","3","John Cooper","3","Love the atmosphere and staff. Lasagna was tasty though I like a bit more spicy sausage. Stuffed mushrooms were a hit. S","info@italiankitchenspokane.com","","","","2026-05-02"
"Saranac Public House","21 W Main Ave, Spokane, WA 99201, USA","(509) 473-9455","http://www.saranacpub.com/","https://maps.google.com/?cid=17933247798911981254&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1195","5","5","1","3","Jeff Rocco","3","This is a cool space, but it didn't feel like other public houses I've been to. Awkward atmosphere.  The food was good.","info@saranacpub.com","","","","2026-05-02"
"Wooden City Spokane","821 W Riverside Ave, Spokane, WA 99201, USA","(509) 822-7194","https://www.woodencityspokane.com/","https://maps.google.com/?cid=16915204697136515582&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","867","5","5","0","4","Morgan A.","4","Phenomenal experience. Staff were amazing and knew their menu. The fave drink out of the bunch was the tart cherry Negro","woodencityspokane@gmail.com","","","","2026-05-02"
"Rusty Moose","9105 US-2, Spokane, WA 99224, USA","(509) 747-5579","http://www.rustymooserestaurant.com/","https://maps.google.com/?cid=14637637387349156080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3230","5","5","0","4","DarksideKitty Productions","4","Server was great.  I always like an opportunity to have a Wagyu burger- good but not as flavorful/seasoned as I hoped.","info@rustymooserestaurant.com","","","","2026-05-02"
"Frank's Diner - Downtown Spokane","1516 W 2nd Ave, Spokane, WA 99201, USA","(509) 747-8798","http://franksdiners.com/","https://maps.google.com/?cid=17161751154758630671&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","7113","5","5","0","5","Alisa Takeuchi","5","I cannot say enough good things about this place! It was such a lucky find for me. I'm here for the weekend for a confer","info@franksdiners.com","","","","2026-05-02"
"Vieux Carre NOLA Kitchen","1403 W Broadway Ave, Spokane, WA 99201, USA","(509) 495-1400","https://vieuxcarrespokane.com/","https://maps.google.com/?cid=7867978503392349896&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1300","5","5","0","5","daskys10","5","Pretty Darn Authentic, haven't had any food of this quality in 20 years.  It was an emotional experience to taste creole","info@vieuxcarrespokane.com","","","","2026-05-02"
"Sorella","1122 W Summit Pkwy, Spokane, WA 99201, USA","(509) 443-4023","http://sorellaspokane.com/","https://maps.google.com/?cid=12152740216056543315&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","381","5","5","0","5","Vanessa Orozco","5","10/10 I loved my dining experience at Sorella! The service, food, drinks, dessert, ambience, and playlist were top notch","info@sorellaspokane.com","","","","2026-05-02"
"Française Spokane","928 S Perry St, Spokane, WA 99202, USA","(509) 315-4153","http://francaisespokane.com/","https://maps.google.com/?cid=11649472824867805258&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","336","5","5","0","5","CynDee Aerts","5","Fabulous little French restaurant. Delightful server (Stevi) We had the Baked escargots - done to perfection. We shared","info@lecatering.com","","","","2026-05-02"
"Pure Northwest","126 N Division St |, Spokane, WA 99202, USA","(509) 903-8862","https://purepacificnorthwest.com/","https://maps.google.com/?cid=8289324653408113147&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","165","5","5","0","5","Alaina","5","Absolutely loved the salad bar & charcuterie option! So fresh and delicious with lots of options available. We also orde","info@purepacificnorthwest.com","","","","2026-05-02"
"Anthony's at Spokane Falls","510 N Lincoln St, Spokane, WA 99201, USA","(509) 328-9009","https://www.anthonys.com/restaurant/anthonys-at-spokane-falls/","https://maps.google.com/?cid=11332325347369664172&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2725","5","5","0","5","Hot Mess Express","5","Loved the ambiance in this place. The steak was cooked perfectly but I didn't care for the crab dip. I found it on the r","spokane@anthonys.com","","","","2026-05-02"
"Heritage Bar & Kitchen","122 S Monroe St, Spokane, WA 99201, USA","(509) 863-9235","https://www.heritagebarandkitchen.com/","https://maps.google.com/?cid=16629519291647545886&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","424","5","5","0","5","Jeremiah Stephen","5","Wife said her sweet potato fries were the best she has had!  Smash burger was awesome!  A must visit when in Spokane!","info@heritagebarandkitchen.com","","","","2026-05-02"
"JEWEL OF THE NORTH Neighborhood Gastropub","1924 W Pacific Ave Bldg B, Spokane, WA 99201, USA","(509) 862-4620","http://www.jotnspokane.com/","https://maps.google.com/?cid=11825128586272551929&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","235","5","5","0","5","mja ksa","5","I’ve been here a few times for lunch and dinner and always have a great experience. I think they are getting the hang of","battletestedbartenders@gmail.com","","","","2026-05-02"
"Churchill's Steakhouse","165 S Post St, Spokane, WA 99201, USA","(509) 474-9888","https://churchillssteakhouse.com/","https://maps.google.com/?cid=12935196553721626809&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1790","5","5","0","5","Sierra","5","A very exquisite fine dining experience. Delicious steak specially prepared with a crust. Server was quite friendly & he","info@churchillssteakhouse.com","","","","2026-05-02"
"Luna","5620 S Perry St, Spokane, WA 99223, USA","(509) 448-2383","http://www.lunaspokane.com/","https://maps.google.com/?cid=7323099108949585498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1010","5","5","0","4","Evanyell E","4","Years ago Luna had been on one of out lists of potential venues for our wedding dinner but we ended up going someplace e","manager@lunaspokane.com","","","","2026-05-02"
"baba Spokane","1242 W Summit Pkwy, Spokane, WA 99201, USA","(509) 443-4410","https://babaspokane.com/","https://maps.google.com/?cid=10899259272874379454&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1230","5","5","0","4","Tania","4","First time visiting the place. We read a lot of controversial reviews but we decided to give it a shot. Our cocktails we","info@babaspokane.com","","","","2026-05-02"
