business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes,email_step1_sent
"OB Auto Repair And Roadside","117 Herman St, Indianapolis, IN 46202, USA","(317) 619-4123","","https://maps.google.com/?cid=11470476920178204638&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","31","5","5","1","1","Matt D'Amico","1","I called and scheduled a mobile tire replacement, and after confirming they were on the way, I got complete radio silenc","","","","",""
"Carmel Auto Repair","488 Gradle Dr, Carmel, IN 46032, USA","(317) 669-6523","https://carmelautorepair.com/","https://maps.google.com/?cid=12179328147456336710&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","207","5","5","1","1","Travis Vance","1","This place has 137 reviews and all are 5 stars!? No way. I took my SUV in for rotors and calipers (they were rusty and u","care@carmelautorepair.com","","","",""
"Castleton Auto Repair","7201 E 86th St, Indianapolis, IN 46250, USA","(317) 825-7126","https://castletonautorepair.net/","https://maps.google.com/?cid=2473588631598534571&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","160","5","5","1","1","Danielle Halliday","1","My daughter’s car was towed here after a transmission issue. The car arrived close to closing time and the driver left t","service@castletonautorepair.net","","","",""
"Integrity Automotive","40 S Rangeline Rd, Carmel, IN 46032, USA","(317) 573-0107","https://integrityautomotive.net/","https://maps.google.com/?cid=16188303513447687728&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","274","5","5","1","1","Dustin Bowers","1","Well first they could improve their pricing and service. Came in and was automatically turned down due to lack of availa","integrityautomotive@mechanicnet.com","","","",""
"Pete's Service Center","2525 E 56th St, Indianapolis, IN 46220, USA","(317) 779-2164","https://petesservicecenter.com/","https://maps.google.com/?cid=10326399283413366478&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","543","5","5","1","2","Stephen Yakaitis","2","I’ve been associated for years with this garage. Some things good, most things bad…who says your car is ready yet even t","info@petesservicecenter.com","","","",""
"Michigan Road Auto Center","5835 N Michigan Rd, Indianapolis, IN 46228, USA","(317) 257-6377","","https://maps.google.com/?cid=5446795189554137626&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","103","5","5","1","1","Anetta Arnett","1","Pathetic! Don you’re full of it and I’m ashamed to realize how many times I’ve taken my vehicle to you to consistently b","","","","",""
"Dentons Auto Repair Llc","8070 E Washington St, Indianapolis, IN 46219, USA","(317) 833-4139","https://www.facebook.com/share/18oafcwxog/","https://maps.google.com/?cid=16250143755479605339&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","178","5","5","1","1","Farrah Pruskauer","1","Denton caused more issues to my car (confirmed with 2nd opinion),  lied about, recommended work that I didn't need, and","info@facebook.com","","","",""
"Indy Auto Man Service Center Indianapolis","3130 Madison Ave, Indianapolis, IN 46227, USA","(317) 814-7520","https://www.indyautoman.com/#","https://maps.google.com/?cid=3546462498433645742&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","129","5","5","1","3","Connie Stratton","3","Well it was alright but tha waiting for the final sign was extremely long The eliminate payment plan was no where near t","info@indyautoman.com","","","",""
"Ramsey Automotive","4139 S Emerson Ave, Indianapolis, IN 46203, USA","(317) 353-0039","http://ramseyautomotiveinc.com/","https://maps.google.com/?cid=8521525290685957364&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","95","5","5","1","1","Branden Evans","1","We bought our car from this shop. Less than a week later the car continuously would breakdown immediately after getting","info@ramseyautomotiveinc.com","","","",""
"Kidwell Automotive","1202 Shadeland Ave, Indianapolis, IN 46219, USA","(317) 449-1180","https://kidwellautomotive.com/","https://maps.google.com/?cid=1477443552257219958&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","197","5","5","1","3","Harry Hawkins","3","I am editing this review. I did wait a week after speaking with employee there to bring my vehicle in. I brought the veh","kidwellauto@gmail.com","","","",""
"Thompsons Auto & Diesel Repair LLC","3709 Madison Ave, Indianapolis, IN 46227, USA","(317) 601-2483","https://thompsonsautoanddieselrepair.com/","https://maps.google.com/?cid=6298070230073219711&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","52","5","5","1","1","Heather Wallace","1","DO NOT RECOMMEND!!! My ex took my car here. They called 5 times in one day changing the total of the repairs. I went to","thompsonsautomotive391@gmail.com","","","",""
"American Auto Repair","5860 Brookville Rd, Indianapolis, IN 46219, USA","(317) 493-1492","https://www.americanautorepairs.com/","https://maps.google.com/?cid=9674384283936433781&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","226","5","5","0","5","Abigail Rose","5","I cannot recommend Sunny and his team enough! I have been coming here for years and they take amazing care of me. As a f","info@americanautorepairs.com","","","",""
"Downtown Car Care Center","725 N Capitol Ave, Indianapolis, IN 46204, USA","(317) 637-2419","http://downtowncarcarecenter.com/","https://maps.google.com/?cid=7812539945694862131&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","370","5","5","0","5","Cheryl West","5","I have been getting my car worked on since Downtown Auto Care was located in Fletcher Place, back in the early 90’s. You","info@downtowncarcarecenter.com","","","",""
"Professional Automotive Inc","7013 E 86th St, Indianapolis, IN 46250, USA","(317) 596-0898","http://professionalautomotiveinc.com/","https://maps.google.com/?cid=10010657609000054768&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","610","5","5","0","5","Kristine Primrose","5","A coworker recommended Professional Automotive and I’m so glad they did! The service is incredibly fast, friendly, and f","info@professionalautomotiveinc.com","","","",""
"Tyler Automotive","2801 E 62nd St, Indianapolis, IN 46220, USA","(317) 255-6759","https://www.tylerautoindy.com/","https://maps.google.com/?cid=15549542320225570739&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","637","5","5","0","5","Chelsea Vonderlieth","5","This was my second visit to Tyler Automotive. I went to subpar mechanics recently that I just didn’t trust and my car st","info@tylerautoindy.com","","","",""
"Martin Automotive LLC","5360 N Tacoma Ave, Indianapolis, IN 46220, USA","(317) 982-7281","http://www.martinautomotiverepair.com/","https://maps.google.com/?cid=3712920004825015811&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","159","5","5","0","5","Lauren","5","Highly recommend. I found Martin recommended through Reddit and glad I did. He's incredibly knowledgable, friendly, and","info@martinautomotiverepair.com","","","",""
"Dave's Mechanic Shop (DMS)","601 S Tibbs Ave, Indianapolis, IN 46241, USA","(317) 516-7349","https://www.daveshopindy.com/","https://maps.google.com/?cid=6771236542099587995&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","199","5","5","0","5","shariff","5","I don’t usually leave reviews, at all, but I felt like I definitely needed to share my insight on DMS. I’m not from the","info@daveshopindy.com","","","",""
"Ty's Automotive","5050 N Keystone Ave, Indianapolis, IN 46205, USA","(317) 283-7400","http://tysauto.com/","https://maps.google.com/?cid=18133743788722713735&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","252","5","5","0","5","Brian Orr","5","I was very pleased with the service here. I had a tire center mess up one of the lug nuts and they outsourced the repair","info@tysauto.com","","","",""
"THE AUTO CENTER","7006 Southeastern Ave, Indianapolis, IN 46239, USA","(317) 409-5377","","https://maps.google.com/?cid=5856834405696475507&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","640","5","5","0","4","DeVon Grundy","4","Great service! Cheap and saved me a lot of money on repairs. I drive a Mercedes, so finding someone who is able to do re","","","","",""
"Northeast Auto Service","5155 E 65th St, Indianapolis, IN 46220, USA","(317) 475-1846","https://www.autorepairindy.com/","https://maps.google.com/?cid=910829370616056231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","215","5","5","0","4","steve vanderver","4","Even though this place was out of our way a bit. I am glad we had our van towed here. They helped us troubleshoot the is","info@autorepairindy.com","","","",""
"A & Z Auto Repair & Tires","1930 Lafayette Rd, Indianapolis, IN 46222, USA","(317) 979-2773","","https://maps.google.com/?cid=14268228348886214495&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","224","5","5","0","5","Markeez Stocking","5","Ali and Juan are beyond fantastic. They displayed great patience and took the time to really find my issue and fix them","","","","",""
"Indy Auto Repairs – Affordable Car Care","7615 Crawfordsville Rd, Indianapolis, IN 46214, USA","(463) 224-7863","https://indyautorepairs.co/","https://maps.google.com/?cid=8530517354749024370&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","49","5","5","0","5","D Stalling","5","This place is absolutely  wonderful! My new choice for car repair if I  ever need it. Let me tell  you from the booking","%20indyautorepairs1@gmail.com","","","",""
"Kevin's Auto Repair","3125 E Thompson Rd, Indianapolis, IN 46227, USA","(317) 788-9740","","https://maps.google.com/?cid=16098569115626803490&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","181","5","5","0","5","Julia Huffman","5","I had my Nissan Altima serviced by them!!! I am super happy! They were fast, communicated pricing prior to work being do","","","","",""
"Hortons Garage Indy, LLC","1111 Nelson Ave, Indianapolis, IN 46203, USA","(317) 690-3494","","https://maps.google.com/?cid=16696251525123000613&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","231","5","5","0","5","Amber","5","I had a great experience with Horton’s Garage Indy LLC. My truck was having issues, and they diagnosed and fixed it quic","","","","",""
"Glendale Automotive","2802 E 62nd St, Indianapolis, IN 46220, USA","(317) 257-2492","","https://maps.google.com/?cid=4536314797287562976&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","128","5","5","0","5","Brooke Langlais","5","I cannot thank Fred and Jeremy enough!! I have a 2013 Toyota Prius and soon after I purchased it, I discovered that it c","","","","",""
"Yocar Auto Services","1828 E Washington St #2, Indianapolis, IN 46201, USA","(317) 625-8160","https://m.facebook.com/pg/Yocar-Auto-Services-1537991033144662/photos/?mt_nav=1","https://maps.google.com/?cid=13358016538669881033&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","164","5","5","0","5","Morgan Wilson","5","I finally found my go to auto shop! Staff were very nice and efficient. I was surprised they were able to fix my car so","info@m.facebook.com","","","",""
"Rightway Automotive","411 S Shortridge Rd, Indianapolis, IN 46219, USA","(317) 356-3897","https://www.rightwayindy.com/","https://maps.google.com/?cid=7019602573252945602&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","275","5","5","0","5","Jason Denny","5","They replaced our daughter's transmission last year.  They had it less than a week.  Did a great job.  When the car acte","info@rightwayindy.com","","","",""
"Auto-Lab Complete Car Care Centers Indianapolis","7014 W Washington St, Indianapolis, IN 46241, USA","(317) 860-8098","https://www.auto-labindianapolis.com/","https://maps.google.com/?cid=7732269525112495057&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","133","5","5","0","5","Bob dillehay","5","Everybody was real helpful, explained everything in detail very trustworthy Most of the guys that worked there I go to c","info@auto-labindianapolis.com","","","",""
"Ress Motor Works","724 N Capitol Ave, Indianapolis, IN 46204, USA","(317) 635-3201","http://www.ressmotorworks.com/","https://maps.google.com/?cid=8465808978185715035&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","121","5","5","0","5","Jarrod Johnson","5","I had a great experience with Ress. This was my first time needing more than an oil change or tires on my used BMW. So g","info@ressmotorworks.com","","","",""
"Autohaus Merkle","3663 W Michigan St, Indianapolis, IN 46222, USA","(317) 632-7000","http://www.autohausmerkle.com/","https://maps.google.com/?cid=1567095747729130424&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","279","5","5","0","4","Rondell Allman","4","Ok so they serviced my BMW 330 CI left by my dad when he passed. They put a new transmission in. It was more expensive t","service@autohausmerkle.com","","","",""
"Sincere Auto Care Inc","7150 E Washington St, Indianapolis, IN 46219, USA","(317) 354-1740","http://sincereautocare.com/","https://maps.google.com/?cid=13215682902022696924&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","203","5","5","0","5","Harry Hawkins","5","Took my vehicle into sincere Auto Care today and received great service. They did great work at a good price. They're ve","info@sincereautocare.com","","","",""
"Hobbs Automotive Services","46 S Post Rd, Indianapolis, IN 46219, USA","(317) 898-0644","http://www.hobbsauto1.com/","https://maps.google.com/?cid=14839342175960430273&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","326","5","5","0","5","Zach Hyatt","5","We recently started working with Hobbs as our fleet services provider. We have been impressed with their speed of servic","transport@hobbyindy.com","","","",""
"John's Automotive","5697 Michigan Rd, Indianapolis, IN 46228, USA","(317) 722-0442","http://johnsautomotive.yolasite.com/","https://maps.google.com/?cid=10793006373957589362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","124","5","5","0","5","Alanna Williams","5","Had the best experience going with John’s Automotive. He was able to get my car issues figured out and fixed the day aft","info@johnsautomotive.yolasite.com","","","",""
"Plainfield Auto Repair","10107 Old National Rd, Indianapolis, IN 46231, USA","(317) 779-8742","https://plainfieldautorepair.com/","https://maps.google.com/?cid=18115659757359213706&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","90","5","5","0","5","Tiffany Trevino","5","Our car wouldn’t start at our hotel while we were on a road trip, and after calling many places, Plainsfield Auto Repair","info@plainfieldautorepair.com","","","",""
"Michaels Automotive","1011 N Emerson Ave #2927, Indianapolis, IN 46219, USA","(317) 351-1072","","https://maps.google.com/?cid=3037106716044494663&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","127","5","5","0","5","Alex Cannon","5","Such a great experience at Michael’s Automotive! The staff were kind, the service was quick, and the price was excellent","","","","",""
"Apex Auto Repair LLC","4931 Norwaldo Ave, Indianapolis, IN 46205, USA","(317) 643-1907","http://apexautorepair.llc/","https://maps.google.com/?cid=10490830226862843305&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","32","5","5","0","5","Chad Bowers","5","We had a coolant leak and a valve cover gasket leaking a little oil.  Sam made it convenient for us.  He came out to our","apexautorepair317@gmail.com","","","",""
"ASG Automotive","5841 Thunderbird Rd Ste.3, Indianapolis, IN 46236, USA","(317) 826-2906","https://asgindy.com/?utm_campaign=gmb&utm_medium=traffic&utm_source=gmb","https://maps.google.com/?cid=18408299838970099988&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","540","5","5","0","5","James Hill","5","I’m a Tesla owner if you want another option other than the Tesla dealership considered ASG for your Tesla needs. They d","cdouglas@asgindy.com","","","",""
"Quick auto repair","3401 N Illinois St, Indianapolis, IN 46208, USA","(317) 409-2986","","https://maps.google.com/?cid=10146958429264048648&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","10","5","5","0","5","Lisa Kay Hall","5","This was a wonderful place to get your car fixed!! They was really fast and did a great job!! Thanks guys","","","","",""
"Quick Fix Auto LLC","2727 E New York St, Indianapolis, IN 46201, USA","(317) 796-3686","","https://maps.google.com/?cid=12069987383277590745&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","5","5","5","0","5","Tamara Love","5","Such great service!! Very kind, hardworking, and honest! Plus he has the best prices in town I definitely won’t be going","","","","",""
"Euro Motorworks","7314 E 90th St, Indianapolis, IN 46256, USA","(463) 223-1332","https://euromotorworks.com/","https://maps.google.com/?cid=12130542998290848959&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","903","5","5","0","4","Gregory Middleton","4","The customer service with Euro Motorworks was phenomenal. They placed me in a clean late model loaner vehicle with a ful","info@euromotorworks.com","","","",""
"Grewal's Automotive","5210 Commerce Cir Suite C, Indianapolis, IN 46237, USA","(317) 886-7501","http://www.grewalsautomotive.com/","https://maps.google.com/?cid=14678748912533908664&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","228","5","5","0","5","Jessica Wilson","5","I have been coming here for a long time and I am very pleased with the consideration and care they provide me. I am alwa","info@grewalsautomotive.com","","","",""
"Makeshift Garage","3508 E Raymond St, Indianapolis, IN 46203, USA","(317) 426-2884","","https://maps.google.com/?cid=8599266805982294557&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","111","5","5","0","5","Amber Beach","5","They were absolutely top notch. I was quoted 1800 at the dealer and as a single mother i told them I needed to get the b","","","","",""
"Khalid’s Auto Care","WV97+Q2W, E 91st St, Indianapolis, IN 46240, USA","(317) 799-6094","https://www.khalidsautocare.com/","https://maps.google.com/?cid=6310953537576991308&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","25","5","5","0","5","Vinamra Tapadiya","5","Khalid’s Auto Care is top-notch! He’s been on point with his car diagnostics and quickly solved the issues I was having","info@khalidsautocare.com","","","",""
"M.G.I Auto","3702 W 16th St Suite D, Indianapolis, IN 46222, USA","(317) 982-9848","","https://maps.google.com/?cid=14268281792972974261&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","78","5","5","0","5","P S","5","Dave and Ron were great. They helped me out with a pre-inspection for a used vehicle I was purchasing. Dave's feedback w","","","","",""
"Swift Auto Service Inc.","4300 S Meridian St, Indianapolis, IN 46217, USA","(317) 791-1000","https://www.swiftautoserviceinc.com/","https://maps.google.com/?cid=7615507352827892776&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","161","5","5","0","5","Lorraine F.","5","Joe is an excellent master mechanic and his work is reasonably priced. I took my Lincoln in for the shift interlock sole","swiftauto@sbcglobal.net","","","",""
"Beach Automotive LLC","5823 S Harding St, Indianapolis, IN 46217, USA","(317) 879-5840","","https://maps.google.com/?cid=14597279889111863998&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","91","5","5","0","4","DP SII","4","My household has used Beach Automotive on two separate occasions for two rather extensive repairs on two different vehic","","","","",""
"Matthews Auto Repair","725 E 106th St, Indianapolis, IN 46280, USA","(317) 846-5569","http://matthewsautorepairinc.com/","https://maps.google.com/?cid=2489211571672935750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","101","5","5","0","5","Jim Reamer","5","My first review, but yet again stellar service!  Matthews is a great example of how this is a relationship business.  My","user@domain.com","","","",""
"Carreto Auto Repair","1502 W Washington St, Indianapolis, IN 46222, USA","(317) 635-7307","","https://maps.google.com/?cid=17784316381696939950&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","72","5","5","0","5","Brandon Clark","5","They fixed the death wobble in my truck, I brought the part and the vehicle, they was finished with it in a timely manne","","","","",""
"Ramon Auto Repair","4343 38th St Suite C, Indianapolis, IN 46254, USA","(317) 979-1587","","https://maps.google.com/?cid=12623588696332156208&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","47","5","5","0","5","Devin Cannon","5","Called and immediately got in and got my car done within a few hours. Their customer service is great they're good peopl","","","","",""
"1320 Garage Indy","1722 Southeastern Ave, Indianapolis, IN 46201, USA","(317) 795-7708","https://www.tiktok.com/@garaje1320indy","https://maps.google.com/?cid=16738166807705439001&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","4","4","4","0","5","Jesus Alexis Vivas Ruiz","5","Excelente taller y muy eficientes gran equipo de trabajo lo recomiendo","info@tiktok.com","","","",""
"Lucky’s Automotive","4226 E 10th St, Indianapolis, IN 46201, USA","(317) 437-6200","https://luckysautomotive.org/","https://maps.google.com/?cid=7401342432866691538&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","1","1","1","0","5","Alfred Sang","5","Very good service","alkashefahmad14@gmail.com","","","",""
"Alossi Renewal Spa","245 New Fidelity Ct, Garner, NC 27529, USA","(919) 662-5090","http://www.alossispa.com/","https://maps.google.com/?cid=7189023996578163343&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","135","5","5","2","1","Mikayla H","1","I made an appt for today at 4pm, I get a call in the middle of my work for them to try to change my appt, I offered a ti","info@alossispa.com","","","",""
"Royal Crown Head & Beard Spa","208 Fayetteville St Ste. 309, Raleigh, NC 27601, USA","(984) 331-9113","https://royalcrownheadandbeardspa.com/","https://maps.google.com/?cid=15241239935776951159&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","76","5","5","2","1","Brenna Mitchiner","1","Purchased a gift certificate on line (12/29) for my sister for Christmas. She never received it, I have called and email","info@royalcrownheadandbeardspa.com","","","",""
"The Umstead Hotel and Spa","100 Woodland Pond Dr, Cary, NC 27513, USA","(866) 877-4141","http://www.theumstead.com/?utm_source=google-local&utm_medium=organic&utm_campaign=gmb","https://maps.google.com/?cid=6962213559273546905&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2034","5","5","1","2","Peter Russell","2","Wife and I only stayed one night. A lovely hotel that accepts dogs which was great for us with 2. However, we arrived la","info@theumstead.com","","","",""
"Adara Spa","608 W Peace St, Raleigh, NC 27605, USA","(919) 834-9886","http://www.adaraspa.com/","https://maps.google.com/?cid=17623698269261808059&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","412","5","5","1","2","Siobhan E","2","My experience getting a manicure at the spa was not great. As I sat down, the manicurist immediately began peppering me","info@adaraspa.com","","","",""
"Life Energy Spa","4701 Atlantic Ave Suite 143, Raleigh, NC 27604, USA","(919) 910-8666","http://www.lifeenergyspanc.com/","https://maps.google.com/?cid=6187444168326266959&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","200","5","5","1","2","Sunshine Owens","2","The massage was great me and my friend got a massage for $178. I don’t like the fact that when we tipped them $10 dollar","506394752@qq.com","","","",""
"Sunrise Bodycare Massage & Spa","8015 Creedmoor Rd # 105, Raleigh, NC 27613, USA","(919) 322-5035","https://sunrisebodycareraleigh.onbuildhealth.com/","https://maps.google.com/?cid=17999864284977316199&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","962","5","5","1","2","Lauren K.","2","The people here are kind, welcoming and hard working. The atmosphere is relaxing. While it's not resort-level design, th","info@sunrisebodycareraleigh.onbuildhealth.com","","","",""
"Soak Haus Scalp Spa","950 Windy Rd Suite 109, Apex, NC 27502, USA","(919) 601-9979","http://www.soakhausnc.com/","https://maps.google.com/?cid=890200373091989613&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","50","5","5","1","3","Nathan Seals","3","The experience was relaxing enough and the results were clear based on the before and after microscope review but I just","support@webador.com","","","",""
"Massage Envy","141 Park at N Hills St Ste 104, Raleigh, NC 27609, USA","(919) 398-6499","https://locations.massageenvy.com/north-carolina/raleigh/141-park-at-north-hills-st.html?utm_source=GMB&utm_medium=useractions&utm_campaign=website","https://maps.google.com/?cid=7075114919799180730&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","708","5","5","1","2","Angie Roebuck","2","My first experience there was okay the only thing I didn’t like was that they take ten minutes off of your massage time","info@locations.massageenvy.com","","","",""
"True REST Float Spa • Raleigh","9660 Falls of Neuse Rd #165, Raleigh, NC 27615, USA","(919) 890-5007","https://truerest.com/locations/raleigh/?utm_source=google&utm_medium=maps&utm_campaign=gmb&utm_content=raleigh-nc","https://maps.google.com/?cid=4845519946631485334&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","80","5","5","1","3","Shakyra Edwards","3","The location is great, the suite is very quaint and nice. I think the entire process is great as well. However, my bigge","info@truerest.com","","","",""
"Skin Essence a Day Spa","8340 Bandford Way #107, Raleigh, NC 27615, USA","(919) 848-0199","http://www.skinessenceadayspa.com/","https://maps.google.com/?cid=10340318212130050494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","182","5","5","1","3","Shaniece","3","This was my 1st time here because I’m trying to find a spa that I really like so this one was on my list to checkout ……","bestfacial@gmail.com","","","",""
"Relax Foot Spa","7851 Alexander Prom Pl #105, Raleigh, NC 27617, USA","(919) 596-4400","http://www.relaxfootspa.me/","https://maps.google.com/?cid=2055264000680977590&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","459","5","5","1","1","Jade S.K.","1","Never again. I decided to finally take some time for myself today after my family and I recently moved to the area. Afte","info@relaxfootspa.me","","","",""
