business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes,email_step1_sent
"Nobu Restaurant Las Vegas","3570 Las Vegas Blvd S, Las Vegas, NV 89109, USA","(702) 785-6628","https://www.caesars.com/caesars-palace/restaurants/nobu?utm_campaign=gmb&utm_source=google&utm_medium=local&utm_term=CLV18&utm_content=restaurant&y_source=1_NDM2Njg3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","https://maps.google.com/?cid=3767937135231407065&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","2442","5","5","0","4","Vy H.","4","Overall food is good but overpriced for the quantity.  Came here Saturday night for dinner—had reservations but still ha","info@caesars.com","","","","2026-04-29"
"Mercato Della Pescheria Las Vegas","3377 S Las Vegas Blvd Suite 2410, Las Vegas, NV 89109, USA","(702) 837-0390","https://www.mercatodellapescheria.com/las-vegas-locations/","https://maps.google.com/?cid=1152561854132269580&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2700","5","5","0","4","Bobeccan","4","After walking around the Strip all day, we were exhausted and hungry by the time it was around 10 p.m. We were passing t","miami@mercatodellapescheria.com","","","","2026-04-29"
"Nacho Daddy - Downtown","121 N 4th St, Las Vegas, NV 89101, USA","(702) 778-7800","http://www.nachodaddy.com/","https://maps.google.com/?cid=14565512590049271497&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","8151","5","5","0","4","Cyn-D McConkey","4","Been wanting to try this place thr last 3 visits to Vegas and this time I made it happen. Yes, I know there was another","info@nachodaddy.com","","","","2026-04-29"
"Mother Wolf Las Vegas","2777 S Las Vegas Blvd, Las Vegas, NV 89109, USA","(702) 678-9170","https://www.motherwolflv.com/","https://maps.google.com/?cid=13497242728161290190&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","753","5","5","0","5","Henry Park","5","Every time I come to Fontainebleau, this is an absolute must-visit. Hands down one of the best Italian restaurants in La","info@motherwolflv.com","","","","2026-04-29"
"PublicUs","1126 E Fremont St, Las Vegas, NV 89101, USA","(702) 331-5500","http://www.publicuslv.com/","https://maps.google.com/?cid=1365349470747652924&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2766","5","5","0","5","Staci Alayvilla","5","This has to be one of my absolute favorite places to go for brunch. Only downfall is it gets very busy however the food","info@publicuslv.com","","","","2026-04-29"
"Bacchanal Buffet","3570 Las Vegas Blvd S, Las Vegas, NV 89109, USA","(702) 731-7928","https://www.caesars.com/caesars-palace/restaurants/bacchanal-buffet?utm_campaign=gmb&utm_source=google&utm_medium=local&utm_term=CLV10&utm_content=restaurant&y_source=1_NDM2Njg2OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","https://maps.google.com/?cid=8725596967883348760&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","3.9","14300","5","5","0","4","EP Eats & Reviews","4","⭐⭐⭐⭐☆ (4/5)  This was my second visit to Bacchanal Buffet, but my first time actually reviewing it — and I’ll say this:","info@caesars.com","","","","2026-04-29"
"Chin Chin Las Vegas","3790 S Las Vegas Blvd, Las Vegas, NV 89109, USA","(702) 740-6300","https://chinchin.com/location/las-vegas","https://maps.google.com/?cid=6933714666398278657&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3825","5","5","0","5","The Mid-Watch","5","We stopped in here for a quick bite before heading to the airport and I'm so glad we did. It's located really close to t","info@chinchin.com","","","","2026-04-29"
"Pizza Rock","201 N 3rd St, Las Vegas, NV 89101, USA","(702) 385-0838","http://www.pizzarocklasvegas.com/","https://maps.google.com/?cid=15492167241956719853&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","8344","5","5","0","5","808 Review Route","5","Pizza Rock is easily one of my top five pizza spots. Everything we’ve tried there has been tasty and well-executed — fro","info@pizzarocklasvegas.com","","","","2026-04-29"
"Triple George Grill","201 N 3rd St, Las Vegas, NV 89101, USA","(702) 384-2761","http://www.triplegeorgegrill.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB","https://maps.google.com/?cid=5889552003423673483&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2384","5","5","0","5","Maria Laoudikou","5","We had an outstanding dining experience at Triple George Grill in Las Vegas, and it was easily one of the best meals we","info@triplegeorgegrill.com","","","","2026-04-29"
"Eureka! Discover American Craft","520 Fremont St, Las Vegas, NV 89101, USA","(702) 570-3660","https://eurekarestaurantgroup.com/locations/las-vegas/","https://maps.google.com/?cid=10611506297059293668&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1925","5","5","0","4","The Radish Spirit","4","The service was excellent and the prices were very reasonable. Overall, the food was good. The chicken was very juicy, w","guestservices@eurekarestaurantgroup.com","","","",""
"Andiamo Steakhouse","301 Fremont St, Las Vegas, NV 89101, USA","(702) 388-2400","https://www.thed.com/bars-dining/dining/andiamo-steakhouse/?utm_source=gmb&utm_medium=organic&utm_campaign=listing","https://maps.google.com/?cid=5440320044988673060&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2029","5","5","0","5","Robert Summers","5","Absolutely love this place!  Old school Italian steakhouse inside the D Hotel in downtown Vegas.  The service is always","info@thed.com","","","","2026-04-29"
"Park On Fremont","506 Fremont St, Las Vegas, NV 89101, USA","(702) 376-0177","http://www.parkonfremont.com/?utm_source=GMB","https://maps.google.com/?cid=356093266931520231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2275","5","5","0","5","Jeri Kjerstad","5","Great Burger, and burrata salad! Drinks were yum... yes do the breakfast butterscotch whiskey shot! The decor and atmosp","user@domain.com","","","",""
"Heart Attack Grill","450 Fremont St #130, Las Vegas, NV 89101, USA","(702) 706-7568","http://www.heartattackgrill.com/","https://maps.google.com/?cid=4607163396155347385&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","6389","5","5","0","5","theDSsucks","5","I’ve walked by several times and finally went inside. Got to wear the gown which is clean and not inconvenient or awkwar","info@heartattackgrill.com","","","","2026-04-29"
"Partage","3839 Spring Mountain Rd, Las Vegas, NV 89102, USA","(702) 582-5852","http://www.partage.vegas/","https://maps.google.com/?cid=11580803800356118655&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","680","5","5","0","5","Natalia Grishina","5","We had a wonderful dinner at Partage, made truly unforgettable thanks to our waiter, Daniel. From the very beginning, he","contact@partage.vegas","","","","2026-04-29"
"Barry's Downtown Prime","8 Fremont St, Las Vegas, NV 89101, USA","(702) 726-5504","https://www.barrysdowntownprime.com/","https://maps.google.com/?cid=16757338435349530608&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1663","5","5","0","4","Bruce","4","Beautiful environment, awesome service and delicious food. The beef carpaccio was good but I wasn’t of a fan of the mayo","info@barrysdowntownprime.com","","","","2026-04-29"
"Downtown Terrace","707 E Fremont St Suite 1170, Las Vegas, NV 89101, USA","(702) 553-2542","http://downtownterracelv.com/","https://maps.google.com/?cid=1534396258647391968&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1082","5","5","0","5","Meileh Burns","5","First of all, I didn't realize that this was a container park made of old train car containers. That in and of itself is","info@downtownterracelv.com","","","","2026-04-29"
"7th & Carson","616 E Carson Ave #110, Las Vegas, NV 89101, USA","(702) 868-3355","https://www.7thandcarson.com/","https://maps.google.com/?cid=7740132606051198557&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1650","5","5","0","5","Diana","5","My husband is from the UK and he was so happy to see that they have a full Irish Breakfast. He said it is very authentic","info@7thandcarson.com","","","","2026-04-29"
"Hugo's Cellar","202 Fremont Street Experience, Las Vegas, NV 89101, USA","(702) 385-4011","http://www.fourqueens.com/dining/hugos_cellar/index.php","https://maps.google.com/?cid=14312319373111693704&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1479","5","5","0","5","Calvin Chang","5","I got the 5 oz filet with lobster tail and shrimp special and a half order of king crab. It came with green beans, a car","reservations@fourqueens.com","","","","2026-04-29"
"Gordon Ramsay Pub & Grill","3570 Las Vegas Blvd S, Las Vegas, NV 89109, USA","(702) 731-7410","https://www.caesars.com/caesars-palace/restaurants/gordon-ramsay-pub-and-grill?utm_campaign=gmb&utm_source=google&utm_medium=local&utm_term=CLV16&utm_content=restaurant&y_source=1_NDM2Njg3My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","https://maps.google.com/?cid=9950491836364517360&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","9893","5","5","0","4","Adithya Vignesh","4","The food at Gordon Ramsay Pub & Grill in Las Vegas was absolutely fantastic! The butter chicken masala was packed with f","info@caesars.com","","","","2026-04-29"
"Dirt Dog - Fremont","450 Fremont St Ste 123, Las Vegas, NV 89101, USA","(702) 483-5432","https://www.dirtdogla.com/","https://maps.google.com/?cid=17652563788348368743&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","3326","5","5","0","5","James Coyle","5","A small joint delivering big flavor!! They're doing right here.  Don't think there is a way to go wrong other than not c","info@dirtdogla.com","","","","2026-04-29"
"Fontainebleau Las Vegas","2777 S Las Vegas Blvd, Las Vegas, NV 89109, USA","(702) 678-7777","https://www.fontainebleaulasvegas.com/","https://maps.google.com/?cid=15000247208283159412&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","9473","5","5","0","5","Kelly White","5","The hotel was absolutely immaculate from the moment we arrived. The level of professionalism from the staff was outstand","info@fontainebleaulasvegas.com","","","","2026-04-29"
"Market Street Café","12 E Ogden Ave, Las Vegas, NV 89101, USA","(702) 385-1222","https://rebrand.ly/market-street-cafe","https://maps.google.com/?cid=3024200525878891322&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","1878","5","5","0","4","MaMa_MiA","4","This place is a 24h Hawaiian Restaurant. I came here with a group to try the famous oxtail soup (served 11pm- 6am). Ther","info@rebrand.ly","","","","2026-04-29"
"Balla Italian Soul","2535 S Las Vegas Blvd, Las Vegas, NV 89109, USA","(702) 761-7619","https://www.saharalasvegas.com/restaurants-bars/balla","https://maps.google.com/?cid=14661402058909042444&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","394","5","5","0","4","Tony Skeans","4","Bella Italian Soul inside the Sahara offers a solid start to the night—especially when paired with the Magic Mike Live V","info@saharalasvegas.com","","","","2026-04-29"
"Tamba Las Vegas","6671 Las Vegas Blvd S ste a117, Las Vegas, NV 89119, USA","(702) 798-7889","https://www.tambalasvegas.com/","https://maps.google.com/?cid=6195684553139927997&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","466","5","5","0","5","James Edwards IV","5","If you're looking for a unique dining experience outside of The Strip, Tamba is the place to go! For Valentine's Day I w","mackenzie@tambalasvegas.com","","","","2026-04-29"
"Top Of Binion's Steakhouse","128 e Fremont St, Las Vegas, NV 89101, USA","(702) 382-1600","http://www.binions.com/dining/binions_steakhouse.php","https://maps.google.com/?cid=12066321632451878202&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","718","5","5","0","4","Derek Picklesimer","4","The food was not to me or my wife's liking. She did not enjoy her espresso martini but I enjoyed my old fashioned. The f","reservations@binions.com","","","","2026-04-29"
"Mott 32 Las Vegas","3325 S Las Vegas Blvd #206, Las Vegas, NV 89109, USA","(702) 607-3232","https://mott32.com/las-vegas","https://maps.google.com/?cid=2622785029021626957&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","1434","5","5","0","4","Gordy Singh","4","We were seated in a room with a really cool industrial, rustic Asian vibe. Low lighting and on-point décor set the mood","reservations.lv@mott32.com","","","","2026-04-29"
"Le Thai","523 Fremont St, Las Vegas, NV 89101, USA","(702) 778-0888","http://lethaivegas.com/","https://maps.google.com/?cid=17634881770084158484&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","3271","5","5","0","4","Sitofa Ligi","4","We were greeted and seated immediately walking in. A good crowd when we arrived. The atmosphere was nice and chill. Pict","info@lethaivegas.com","","","","2026-04-29"
"Alebrijes By Chef Paco","450 Fremont St Suite 310, Las Vegas, NV 89101, USA","(702) 971-5522","https://alebrijesbychefpaco.com/","https://maps.google.com/?cid=16423668099096136365&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","1359","5","5","0","4","Davis Burton","4","We had a nice lunch on the patio looking over Freemont. It wasn't very busy as we got there just 11:30 on a Sunday. We w","info@alebrijesbychefpaco.com","","","","2026-04-29"
"Redwood Steakhouse","12 E Ogden Ave, Las Vegas, NV 89101, USA","(702) 388-2630","http://thecal.boydgaming.com/dine/redwood-steakhouse","https://maps.google.com/?cid=15923913899891171112&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","417","5","5","0","4","Gerard Lee","4","After check-in, I walked around the casino looking for a place to have dinner. The most popular was Aloha Specialties, w","info@thecal.boydgaming.com","","","","2026-04-29"
"Istanbul Mediterranean Restaurant-2 (HALAL)","505 Fremont St, Las Vegas, NV 89101, USA","(702) 861-6905","https://www.istanbul2.com/","https://maps.google.com/?cid=6646193219723409065&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","808","5","5","0","5","CrowAngyl","5","Absolutely love the Beef and Lamb Doner. The quality is amazing and made with care. Staff is very nice and attentive. In","info@istanbul2.com","","","","2026-04-29"
"THE Steak House","2880 S Las Vegas Blvd, Las Vegas, NV 89109, USA","(702) 794-3767","https://www.circuscircus.com/the-steak-house","https://maps.google.com/?cid=432582773287960588&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1304","5","5","0","5","Jerry Koren","5","After years of hearing about the best Steakhouse in Las Vegas, and pitching it to my clients ( having only heard about i","info@circuscircus.com","","","","2026-04-29"
"The Diner Nashville","200 3rd Ave S, Nashville, TN 37201, USA","(615) 782-7150","https://www.thediner.com/","https://maps.google.com/?cid=15468983665023559886&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","6901","5","5","2","2","Bruce Mitchell","2","I liked the open air seating on the second floor; The friendly service; the atmosphere.  The drinks my wife ordered 'Ste","user@domain.com","","","",""
"Martin's Bar-B-Que Joint","410 4th Ave S, Nashville, TN 37201, USA","(615) 288-0880","https://www.martinsbbqjoint.com/downtown-nashville?utm_source=gmb&utm_medium=Yext","https://maps.google.com/?cid=7874948438422664866&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","11382","5","5","2","3","M B","3","3/5/2026 stopped here for dinner.  Ordered the half rack of dry rub ribs, hush puppies, and the cornbread hoecake.  The","user@domain.com","","","",""
"Friends in Low Places Bar & Honky-Tonk","411 Broadway, Nashville, TN 37203, USA","","https://friendsbarnashville.com/","https://maps.google.com/?cid=10539931453395728987&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4240","5","5","2","3","gf.greatlife","3","Giving it a 3 only because of the vibe.  Granted we were there on a Monday (Broadway was still packed!) so it wasn't too","info@friendsbarnashville.com","","","","2026-04-29"
"Bakersfield Nashville","201 3rd Ave S, Nashville, TN 37201, USA","(615) 522-0970","https://www.bakersfieldtacos.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs","https://maps.google.com/?cid=5554820453192343508&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2749","5","5","2","3","roostahktchn M","3","The tacos were good but can be better:  1. Fish or shrimp taco: 3/5 - good but toped the shredded plain cabbage without","info@bakersfieldtacos.com","","","","2026-04-29"
"The Hampton Social - Nashville","201 1st Ave S, Nashville, TN 37201, USA","(615) 622-7772","https://www.thehamptonsocial.com/nashville","https://maps.google.com/?cid=7893091571837691917&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","18349","5","5","1","2","Mrs. Haney","2","Beautifully decorated with live music that was not loud. There was no one at the host stand and it took a little bit bef","info@thehamptonsocial.com","","","",""
"Puckett's Restaurant","500 Church St, Nashville, TN 37219, USA","(615) 770-2772","http://puckettsrestaurant.com/","https://maps.google.com/?cid=6052646246245675915&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","8974","5","5","1","3","Douglas Matheson","3","So I would love to rate these guys higher than what I did overall service was good atmosphere was nice. The food left a","user@domain.com","","","",""
"Harriet's Rooftop","710 Demonbreun St 19th Floor, Nashville, TN 37203, USA","(615) 510-0426","https://www.1hotels.com/nashville/taste/harriets-rooftop?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","https://maps.google.com/?cid=508784848376230211&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","535","5","5","1","2","Dave Parojinog","2","The food was not fresh. We ordered the omakase-style sashimi, but the tuna smelled bad and the other fish didn’t seem fr","info@1hotels.com","","","","2026-04-29"
"The Twelve Thirty Club","550 Broadway, Nashville, TN 37203, USA","(629) 236-0001","https://thetwelvethirtyclub.com/#section-four?utm_source=google&utm_medium=organic&utm_campaign=maps","https://maps.google.com/?cid=4659232115322920165&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2711","5","5","1","3","Jennifer DiPietro","3","This review took me a minute to write because, at first glance, this supper club absolutely delivers a wow factor. The a","marketing@thetwelvethirtyclub.com","","","","2026-04-29"
"Milk & Honey Gulch","214 11th Ave S, Nashville, TN 37203, USA","(615) 712-7466","http://milkandhoneynashville.com/","https://maps.google.com/?cid=6522517722893309773&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3678","5","5","1","3","Shri","3","Lemon poppy seed muffin was a bit dry, brunch food was ok but I enjoyed my latte. My friend wanted the blueberry matcha","user@domain.com","","","",""
"Ole Red","300 Broadway, Nashville, TN 37201, USA","(615) 780-0900","http://www.olered.com/nashville","https://maps.google.com/?cid=13660218391140815324&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","13403","5","5","1","2","Heather Barbie","2","Had higher expectations for this place. Our company had rented it out for the night. Looks super cool! Love the tractor","info@olered.com","","","","2026-04-29"
"Gray & Dudley","222 3rd Ave N, Nashville, TN 37201, USA","(615) 610-6460","https://www.grayanddudley.com/?SEO_id=GMB--R-BNANYUP-1&y_source=1_MTAxOTg4NzQ3OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","https://maps.google.com/?cid=18073513473803509750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","569","5","5","1","3","Misty","3","Pretty restaurant. But the servers seemed stretched thin so the service was nice but very slow. Food wasn't as good as w","info@grayanddudley.com","","","","2026-04-29"
"Hand Cut Nashville","135 7th Ave S, Nashville, TN 37203, USA","(615) 465-2435","https://handcutchophouse.com/","https://maps.google.com/?cid=6055164081370888232&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1063","5","5","1","3","Doug Duff","3","We showed up at 530pm (with a reservation) and the hostess seated us next to another couple, very close to each other. B","info@handcutchophouse.com","","","","2026-04-29"
"Acme Feed & Seed","101 Broadway, Nashville, TN 37201, USA","(615) 915-0888","https://www.acmefeedandseed.com/","https://maps.google.com/?cid=7044471688452009327&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","6795","5","5","1","3","char","3","I loved the atmosphere , location and definitely the service .. I was disappointed in the food it self especially after","info@theacmenashville.com","","","","2026-04-29"
"Gathre","1810 Broadway, Nashville, TN 37203, USA","(629) 250-3410","https://www.gathrenashville.com/?SEO_id=GMB--R-BNAMOQQ-1&y_source=1_MTAxOTc5OTg3NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","https://maps.google.com/?cid=10744637544034415917&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","663","5","5","1","2","rebecca eason","2","I wish I could give this place a higher rating. While the inside of the restaurant is quite lovely the service and food","info@gathrenashville.com","","","","2026-04-29"
"The Finch","111 10th Ave S #310, Nashville, TN 37203, USA","(615) 703-8020","https://www.thefinchnashville.com/","https://maps.google.com/?cid=8700175714644918899&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","4470","5","5","0","4","Nikkie Key","4","Super cute establishment. I would definitely return for the drinks. Will was our bartender, and he did not disappoint. T","info@thefinchnashville.com","","","","2026-04-29"
"The Stillery","113 2nd Ave N, Nashville, TN 37201, USA","(615) 942-8080","http://www.thestillery.com/","https://maps.google.com/?cid=12561200058311051231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4434","5","5","0","4","Kelly Wood","4","Our waiter was not very personable. We wondered if it was just how busy it was, but he forgot a drink and there was a lo","info@thestillery.com","","","","2026-04-29"
"Lockeland Table","1520 Woodland St, Nashville, TN 37206, USA","(615) 228-4864","http://www.lockelandtable.com/","https://maps.google.com/?cid=13236255427409060361&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1386","5","5","0","4","mark miller","4","Landing in Nashville in the afternoon, we were thrilled to find a farm to table dinner option right across the street fr","cara@lockelandtable.com","","","","2026-04-29"
"Assembly Food Hall","5055 Broadway, Nashville, TN 37203, USA","(615) 800-5395","https://www.assemblyfoodhall.com/","https://maps.google.com/?cid=12003880854105045741&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","6563","5","5","0","4","Nehal","4","The Assembly Food Hall is one of the most popular and sought after tourist destinations in Nashville. It is spread acros","info@assemblyfoodhall.com","","","","2026-04-29"
"Bungalow 10 Dining","1910 Belcourt Ave, Nashville, TN 37212, USA","(615) 678-6431","https://www.bungalow10dining.com/","https://maps.google.com/?cid=2218854889639722003&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2189","5","5","0","5","Elle Affair Event Planning","5","I was blessed not once, but twice in one day by Chef Gerrard—and I didn’t even know it at first. We had no idea the same","info@bungalow10dining.com","","","","2026-04-29"
"Darfons Restaurant + Bar","2810 Elm Hill Pike, Nashville, TN 37214, USA","(615) 889-3032","http://www.darfonsrestaurant.com/","https://maps.google.com/?cid=4111325315517867543&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4814","5","5","0","5","William Hein (Bill)","5","First time to restaurant bringing Daughter for birthday celebration. Appetizer of Lobster Ravioli was tasty (but I perso","darfonsrestaurant@yahoo.com","","","",""
"etch","303 Demonbreun St, Nashville, TN 37201, USA","(615) 522-0685","https://etchrestaurant.com/","https://maps.google.com/?cid=6005516580883070453&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1976","5","5","0","4","Ryan Hughes","4","A really nice restaurant with top notch service.  I sat at the counter which provides a neat look into the busy kitchen.","info@etchrestaurant.com","","","","2026-04-29"
"Boqueria Fifth + Broadway","5005 Broadway, Nashville, TN 37203, USA","(615) 245-7160","https://boqueriarestaurant.com/location/nsh-fifth-broadway/?utm_source=organic&utm_medium=gmb","https://maps.google.com/?cid=14148742965079067560&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1928","5","5","0","5","Allison J.","5","Great food. They serve small plates, we didn’t know that, but we had a great server that day. We got there an hour befor","info@boqueriarestaurant.com","","","","2026-04-29"
"Husk Nashville","37 Rutledge St, Nashville, TN 37210, USA","(615) 256-6565","http://www.husknashville.com/","https://maps.google.com/?cid=163690886611976298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2996","5","5","0","4","Tammi J","4","Had dinner here with a colleague of mine and thought the food was OK. I think we dyed hair at the wrong season because t","info@husknashville.com","","","","2026-04-29"
"417 Union","417 Union St, Nashville, TN 37219, USA","(615) 401-7241","https://www.417union.com/","https://maps.google.com/?cid=10568283949347898939&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1780","5","5","0","4","Cheryll Lewis","4","Best pancakes lemon blueberry soooo good, fluffy, not soggy full of flavor. Strawberry lemonade was fresh squeezed real","417union@gmail.com","","","","2026-04-29"
"Adele's","1210 McGavock St, Nashville, TN 37203, USA","(615) 988-9700","https://adelesrestaurant.getbento.com/","https://maps.google.com/?cid=2099318468620838718&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2738","5","5","0","5","Tametrice Porter","5","This was our second year in a row that we decided to celebrate our wedding anniversary at Adele’s. Yesterday, Travis and","info@adelesnashville.com.reservations","","","","2026-04-29"
