business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes,email_step1_sent
"Abacá","2700 Jones St, San Francisco, CA 94133, USA","(415) 486-0788","http://www.restaurantabaca.com/","https://maps.google.com/?cid=16667242964397114430&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","750","5","5","0","4","Eddie Will Ashley III","4","I went on a double date here, and wow, this place was amazing! I’m not a huge Filipino food fan, but I really enjoyed ho","info@restaurantabaca.com","","","",""
"Marufuku Ramen","1581 Webster St #235, San Francisco, CA 94115, USA","(415) 872-9786","http://www.marufukuramen.com/","https://maps.google.com/?cid=16845894830648429348&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2995","5","5","0","5","Ricky Da Luz","5","We arrived around 6:30pm on a Wednesday and was told we would be seated within 30 mins, which was to be expected during","","","","",""
"Californios","355 11th St, San Francisco, CA 94103, USA","(415) 757-0994","https://www.californiossf.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link","https://maps.google.com/?cid=8442746962918335853&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","550","5","5","0","5","Kai Sheng","5","One of our top dining experiences. The vibe of the entire experience was spectacular from the dark yet vibrant decor, th","info@californiossf.com","","","",""
"Comedor","501 Colorado St, Austin, TX 78701, USA","(512) 499-0977","https://comedortx.com/","https://maps.google.com/?cid=6958240678106455106&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1021","5","5","2","2","james fraasch","2","Drinks were good. Food was…like when your friend says she can elevate a taco by doing something to it and you don’t quit","info@comedortx.com","","","",""
"Corner Restaurant","110 E 2nd St, Austin, TX 78701, USA","(512) 608-4488","https://www.cornerrestaurantaustin.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing","https://maps.google.com/?cid=2814634074907806452&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","17874","5","5","1","3","Bill RB","3","Weekend getaway in Austin, stayed at another hotel but went here for dinner.  Ambience - cool modern vibe, a but dark, b","forms@tambourine.com","","","",""
"Aba Austin","1011 S Congress Ave Bldg 2 Suite 180, Austin, TX 78704, USA","(737) 273-0199","https://www.abarestaurants.com/austin/","https://maps.google.com/?cid=14552229874544202460&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","7366","5","5","1","3","Harv","3","Beautiful place to have a romantic meal with that special someone without having to go dressed up to the 9s and 10s. Thi","info@abarestaurants.com","","","",""
"Hestia","607 W 3rd St #105, Austin, TX 78701, USA","(512) 333-0737","http://hestiaaustin.com/","https://maps.google.com/?cid=11522253544223972272&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","963","5","5","1","2","Анна","2","We visited this fine-dining restaurant, and unfortunately, the experience was quite mixed. Here is my detailed impressio","info@hestiaaustin.com","","","",""
"Eureka!","200 E 6th St, Austin, TX 78701, USA","(512) 735-1144","http://eurekarestaurantgroup.com/blog/locations/austin/","https://maps.google.com/?cid=6298259428620781736&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2999","5","5","1","3","D K","3","Went at 5pm on a Thursday for my birthday (with a reservation).  Place was almost empty.  We had the Brussels sprouts an","guestservices@eurekarestaurantgroup.com","","","",""
"Upstairs at Caroline","109 E 7th St, Austin, TX 78701, USA","(512) 982-6766","https://www.carolinerestaurant.com/upstairs-at-caroline?utm_source=google&utm_medium=organic&utm_campaign=business_listing","https://maps.google.com/?cid=795394951073857977&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","6680","5","5","1","3","Patra Cardinal","3","Get ready for the smallest tacos in the universe. Even the ingredients was less than what it could fill the taco. It see","forms@tambourine.com","","","",""
"Industry","1211 E 5th St. Ste 150, Austin, TX 78702, USA","(512) 564-8686","http://eastside.industrytx.com/","https://maps.google.com/?cid=4377382864982646783&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1369","5","5","1","1","Real person","1","We sat at the bar and our service was horrible and the food we ordered wasn't very impressive at all. I ordered the indu","eastside@industrytx.com","","","",""
"BOA Steakhouse","300 W 6th St #100, Austin, TX 78701, USA","(512) 651-0700","https://boasteak.com/","https://maps.google.com/?cid=13939485911443936030&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1591","5","5","1","2","Lydia Huang","2","I really wanted to like this place, especially since everyone I spoke to had a positive experience here. However, it was","info@boasteak.com","","","",""
"Caroline","621 N Congress Ave Suite 101, Austin, TX 78701, USA","(512) 982-6766","http://www.carolinerestaurant.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing","https://maps.google.com/?cid=4093074264320094839&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","14304","5","5","0","4","IBE","4","My friend and I drove to Austin for brunch and absolutely loved the ambiance. The restaurant felt very welcoming, and we","forms@tambourine.com","","","",""
"Corinne Austin","304 E Cesar Chavez St, Austin, TX 78701, USA","(737) 787-7018","https://www.corinneatx.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing","https://maps.google.com/?cid=3011152290769757888&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","5855","5","5","0","4","David Camargo","4","If you’re in Austin and want a restaurant that truly exceeds expectations—especially for a hotel spot—Corinne Austin abs","forms@tambourine.com","","","",""
"Zanzibar","304 E Cesar Chavez St, Austin, TX 78701, USA","(737) 787-6969","https://www.zanzibaratx.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing","https://maps.google.com/?cid=11475250439085377137&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","8351","5","5","0","4","KHAIE","4","My last night in Austin and my gf and I wanted a rooftop bar/lounge where we could just chill, have a few drinks, and ac","forms@tambourine.com","","","",""
"Geraldine's","605 Davis St, Austin, TX 78701, USA","(512) 476-4755","https://www.geraldinesaustin.com/","https://maps.google.com/?cid=13309342057162544088&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1748","5","5","0","5","Lynda N.","5","One of the best dining experiences I've had. Our server was so genuinely kind and hospitable. The al pastor is a must, u","info@geraldinesaustin.com","","","",""
"Ember Kitchen","800 W Cesar Chavez St Ste PP110, Austin, TX 78701, USA","(512) 291-6846","https://www.emberatx.com/","https://maps.google.com/?cid=1494946675008664282&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","2512","5","5","0","5","Michelle Zins","5","The best restaurant experience we had during our trip to Austin was at Ember! Our server Brian and Chef Kang were amazin","info@emberatx.com","","","",""
"The Dead Rabbit, Austin","204 E 6th St, Austin, TX 78701, USA","(737) 530-8830","http://www.thedeadrabbittx.com/","https://maps.google.com/?cid=9065455841311406874&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","596","5","5","0","4","Kate Rimolo","4","This is a NYC transplant bar. The vibe at both is quite different. I didn’t super appreciate the Christmas lights, as it","hello.atx@thedeadrabbit.com","","","",""
"Culinary Dropout","11721 Rock Rose Ave #100, Austin, TX 78758, USA","(512) 777-3394","https://www.culinarydropout.com/locations/austin-tx/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps","https://maps.google.com/?cid=16226187467386605821&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","6136","5","5","0","4","Katrina Binaku","4","Overall, I recommend checking this place out. The Domain has tons of shops to walk around . Restaurant is well staffed b","info@culinarydropout.com","","","",""
"Odd Duck","1201 S Lamar Blvd, Austin, TX 78704, USA","(512) 433-6521","http://oddduckaustin.com/","https://maps.google.com/?cid=12766655180848736231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","3671","5","5","0","5","Will Parnell","5","As soon as you enter the establishment, you know you're in for a treat! Everyone greets you, the host staff was quick to","foh@oddduckaustin.com","","","",""
"Red Ash","Colorado Tower, 303 Colorado St #200, Austin, TX 78701, USA","(512) 379-2906","http://redashgrill.com/","https://maps.google.com/?cid=781942648408772286&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2396","5","5","0","4","Jason Kim","4","Came here for an anniversary / Valentine’s date and had a good time. Service was quick, attentive, and accommodating. Ha","","","","",""
"Moonshine Grill","303 Red River St, Austin, TX 78701, USA","(512) 236-9599","http://www.moonshinegrill.com/","https://maps.google.com/?cid=4403592168116976372&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","7298","5","5","0","4","Kats food cravings and finds","4","The food was very fresh.  Popcorn came out as an appetizer. It had had cayenne pepper all over it so it had a kick that","info@moonshinegrill.com","","","",""
"Sapori Italian Roots","800 Brazos St ste 215, Austin, TX 78701, USA","(737) 351-9271","https://saporiatx.com/","https://maps.google.com/?cid=1980105960025349979&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","848","5","5","0","5","Lauren Methvin","5","The BEST!! we stopped here on a whim for dinner and I am so glad we did. The pasta alla vodka was freaking amazing. I th","info@saporiatx.com","","","",""
"ATX Cocina","110 San Antonio St #170, Austin, TX 78701, USA","(512) 263-2322","http://www.atxcocina.com/","https://maps.google.com/?cid=11583542460671829300&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1903","5","5","0","4","K O","4","Spent a lovely dinner evening at ATX Cocina for my partners birthday. I loved how the whole menu was gluten free. The st","","","","",""
"Monarch Restaurant","1401 Elm St 49th Floor, Dallas, TX 75201, USA","(214) 945-2222","http://www.monarchrestaurants.com/","https://maps.google.com/?cid=7987789882467414287&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1808","5","5","3","2","marcia brazona","2","We came here to celebrate a friend’s birthday and had high expectations given the restaurant’s upscale reputation — unfo","info@monarchrestaurants.com","","","",""
"The Henry","2301 N Akard St Suite 250, Dallas, TX 75201, USA","(972) 677-9560","https://www.thehenryrestaurant.com/locations/the-henry-dallas/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps","https://maps.google.com/?cid=15411151253648939494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3427","5","5","2","3","Andre Diaz","3","Found this place by looking for a lunch spot downtown. We saw the chicken sandwich in the reviews and made a B line to t","info@thehenryrestaurant.com","","","",""
"Kitchen + Kocktails","1933 Elm St, Dallas, TX 75201, USA","(469) 472-5445","https://kitchenkocktailsusa.com/","https://maps.google.com/?cid=15716442203337343355&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","19708","5","5","2","2","Cee R.","2","The hostesses were kind and welcoming, and I enjoyed the 90s R&B music playing. However, the restaurant itself was very","info@kitchenkocktailsusa.com","","","",""
"Crown Block Dallas","300 Reunion Blvd E, Dallas, TX 75207, USA","(214) 321-3149","https://crownblockdallas.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://maps.google.com/?cid=15540739524223757193&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","1705","5","5","1","2","C Rae","2","This is my first bad review. Please choose to go somewhere else when visiting downtown Dallas. I don't mind paying high","info@crownblockdallas.com","","","",""
"3Eleven Kitchen and Cocktails","311 N Market St # 100, Dallas, TX 75202, USA","(214) 744-1423","https://3elevendallas.com/","https://maps.google.com/?cid=15057386137848197362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","5545","5","5","1","3","David Littell","3","My dining companion and I visited the restaurant on Valentine’s Day, having received multiple communications and credit","311kitchenandcocktails@gmail.com","","","",""
"Little Daisy","1401 Elm St, Dallas, TX 75202, USA","(469) 726-4121","https://littledaisydallas.com/","https://maps.google.com/?cid=4733561113932739251&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","417","5","5","1","3","Priscila CabMc","3","I went to Little Daisy in August 2025 and again in November 2025 to celebrate my wedding anniversary with my husband. I","","","","",""
"The Hampton Social - Dallas","1520 Main St, Dallas, TX 75201, USA","(469) 498-9890","https://www.thehamptonsocial.com/","https://maps.google.com/?cid=9440724477373662356&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","3666","5","5","0","5","Nicolette Victoria Winn, M.S.","5","ASK FOR PORSHALA! 🗣️ So, my fiancé booked this for us for Valentine’s Day because I am a HUGE vibes person. He initiall","info@thehamptonsocial.com","","","",""
"The Woolworth","1520 Elm St #201, Dallas, TX 75201, USA","(214) 814-0588","https://www.thewoolworthdallas.com/","https://maps.google.com/?cid=13590217327680693997&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","8558","5","5","0","5","Dawn Chadwick","5","WOW! The food was incredible and beautiful presented. The restaurant immaculate and the staff and everyone was fantastic","info@thewoolworthdallas.com","","","",""
"The Exchange Food Hall","211 S Akard St, Dallas, TX 75202, USA","(214) 464-8101","https://theexchangehall.com/","https://maps.google.com/?cid=11196159741367728975&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1380","5","5","0","4","Andre Jackson","4","I am in Dallas working a conference. We decide to walk to the food hall for something different. What a surprise. A food","info@theexchangehall.com","","","",""
"MIRADOR","1608 Elm St, Dallas, TX 75201, USA","(214) 945-8200","https://www.mirador-dallas.com/","https://maps.google.com/?cid=14229616416113981389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","272","5","5","0","5","Ulysses Espinoza","5","Great option to have an elevated brunch. The staff were welcoming and the service was top notch overall. It’s a modern b","info@mirador-dallas.com","","","",""
"Y.O. Ranch Steakhouse","702 Ross Ave, Dallas, TX 75202, USA","(214) 744-3287","https://www.yoranchsteakhouse.com/","https://maps.google.com/?cid=17970359558896477342&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","11110","5","5","0","5","Nadia Bojnourdi","5","We had an amazing experience at Yo Ranch Steak House. The food was excellent — perfectly cooked, flavorful, and clearly","info@yoranchsteakhouse.com","","","",""
"La Stella Cucina Verace","2330 Flora St #150, Dallas, TX 75201, USA","(469) 663-7800","https://www.lastellatx.com/","https://maps.google.com/?cid=16747910430417942352&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","2558","5","5","0","4","Table for Two","4","The food was amazing! The service was top notch. Very attentive and helpful with the menu. Our only complaint was the mu","info@lastellatx.com","","","",""
"Chet's Dallas","208 N Market St, Dallas, TX 75202, USA","(214) 613-6500","https://www.chetsdallas.com/","https://maps.google.com/?cid=2594659850097559905&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","2988","5","5","0","4","Ashlie Diego","4","Nice ambiance, good service, good food. Its advertised as an Irish pub/restaurant but its really more eclectic with a gr","info@chetsdallas.com","","","",""
"Yardbird Table & Bar","2121 N Pearl St St 170, Dallas, TX 75201, USA","(469) 208-2441","https://www.runchickenrun.com/?utm_source=google&utm_medium=Yext","https://maps.google.com/?cid=10945102263697915128&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2540","5","5","0","4","Vianna","4","Love Yardbird at the Vegas location, so we wanted to try this in Dallas. The deviled eggs were tasty, but I felt the egg","info@runchickenrun.com","","","",""
"Perry's Steakhouse & Grille","2100 Olive St Suite #100, Dallas, TX 75201, USA","(214) 855-5151","https://perryssteakhouse.com/locations/tx/dallas/park-district/","https://maps.google.com/?cid=5169571851262291419&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","4171","5","5","0","4","The SME","4","The waitress Shirley was a joy and a breath of fresh air. She was very thorough with her suggestions and answered all ou","","","","",""
"Rj Mexican Cuisine","1701 N Market St #102, Dallas, TX 75202, USA","(214) 744-1420","https://www.rjmexicancuisine.com/","https://maps.google.com/?cid=17576829911583646647&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","11293","5","5","0","5","Amber","5","We stopped here for a lunch and the food was excellent. I highly recommend the margaritas of any flavor! Super delicious","rjmexicancuisine@sbcglobal.net","","","",""
"Dakota's Steakhouse","600 N Akard St, Dallas, TX 75201, USA","(214) 740-4001","https://www.dakotasrestaurant.com/","https://maps.google.com/?cid=15082943626137372558&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2257","5","5","0","5","Darren Carbone","5","It really touches on all the best notes of a dining experience.  The mystic begins as you take the elevator downstairs w","info@dakotasrestaurant.com","","","",""
"Haywire","1920 McKinney Ave Ste 100, Dallas, TX 75201, USA","(469) 501-5522","http://haywirerestaurant.com/","https://maps.google.com/?cid=14931314308548885735&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1966","5","5","0","4","Sharon “Tica”","4","Beautiful restaurant with a spectacular ambience. Truly one of the nicest atmospheres I have experienced in a long time.","plano@haywirerestaurant.com","","","",""
"Rodeo Goat","1926 Market Center Blvd, Dallas, TX 75207, USA","(214) 741-4628","http://rodeogoat.com/dallas/","https://maps.google.com/?cid=4514212626990944752&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","8456","5","5","0","4","Timoci T9uisawau","4","Eating at The Rodeo Goat in Fort Worth Dallas Texas is an experience. From the outside there’s a huge parking lot so par","info@rodeogoat.com","","","",""
"Written by the Seasons","380 Melba St, Dallas, TX 75208, USA","(469) 580-1185","http://www.writtenbytheseasons.com/","https://maps.google.com/?cid=5735023034356515639&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1276","5","5","0","4","Nikhil Shah","4","Local Sourdough was very good.. My only gripe with it is that it was cold.. Never been served cold bread like that so th","hello@writtenbytheseasons.com","","","",""
